시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일
경기도 의정부시 민락동,7**,다가구,12m미만,394.82,195.1,202010,30,"61,000",2002,용현로122번길,
경기도 의정부시 민락동,7**,다가구,12m미만,349.94,202.7,202011,16,"77,000",2002,용현로160번길,
경기도 의정부시 민락동,7**,다가구,12m미만,491.11,251,202007,31,"145,000",2016,송현로82번길,
경기도 의정부시 민락동,7**,다가구,12m미만,486.88,253.6,202003,16,"110,000",2014,송현로52번길,
경기도 의정부시 민락동,7**,다가구,12m미만,513.4,262.1,202002,5,"150,000",2015,송현로82번길,
경기도 의정부시 민락동,8**,다가구,12m미만,466.54,265.4,202007,9,"160,000",2015,오목로225번길,
경기도 의정부시 민락동,8**,다가구,12m미만,491.3,269.1,202001,8,"170,000",2014,오목로225번길,
경기도 의정부시 민락동,8**,다가구,12m미만,413.81,270.9,202009,16,"169,300",2014,오목로225번길,
경기도 의정부시 민락동,7**,단독,12m미만,284.53,188.2,202006,11,"91,000",2016,용현로150번길,
경기도 의정부시 산곡동,5**,단독,8m미만,67.62,185,202005,13,"32,000",1964,송산로939번길,20200709
경기도 의정부시 산곡동,5**,단독,8m미만,60.43,253,202007,8,"17,000",1900,송산로939번길,
경기도 의정부시 산곡동,5**,단독,8m미만,196,330,202008,20,"77,480",2009,송산로,20201019
경기도 의정부시 산곡동,5**,단독,8m미만,98.18,923,202011,4,"121,336",1999,송산로915번길,
경기도 의정부시 산곡동,6**,단독,8m미만,429.6,978,202006,30,"127,500",2010,송산로985번길,
경기도 의정부시 신곡동,4**,다가구,8m미만,156.72,94,202002,12,"29,000",1989,동일로522번길,
경기도 의정부시 신곡동,4**,다가구,8m미만,163.65,95,202002,12,"28,000",1989,동일로522번길,
경기도 의정부시 신곡동,4**,다가구,8m미만,195.54,116,202005,4,"30,000",1988,시민로254번길,
경기도 의정부시 신곡동,4**,다가구,8m미만,191.46,122,202001,9,"21,500",1996,시민로254번길,
경기도 의정부시 신곡동,4**,다가구,8m미만,172.26,132,202011,1,"40,000",1984,시민로,
경기도 의정부시 신곡동,4**,다가구,8m미만,172.26,133,202006,18,"39,500",1984,시민로,
경기도 의정부시 신곡동,4**,다가구,8m미만,207.39,139,202003,9,"28,000",1992,시민로254번길,
경기도 의정부시 신곡동,4**,다가구,8m미만,224.1,144,202004,27,"28,000",1990,시민로254번길,
경기도 의정부시 신곡동,4**,다가구,8m미만,224.1,144,202004,27,"28,000",1990,시민로254번길,20200518
경기도 의정부시 신곡동,6**,다가구,8m미만,202.98,145,202006,5,"35,000",1993,경의로177번길,
경기도 의정부시 신곡동,4**,다가구,8m미만,230.61,153,202006,18,"38,500",1985,동일로534번길,
경기도 의정부시 신곡동,5**,다가구,8m미만,165.29,167,202003,10,"29,500",1984,시민로198번길,
경기도 의정부시 신곡동,7*,다가구,8m미만,124.18,170,202001,14,"30,000",1981,추동로108번길,
경기도 의정부시 신곡동,6**,다가구,8m미만,282.09,179,202006,13,"36,800",1993,경의로183번길,
경기도 의정부시 신곡동,6**,다가구,8m미만,210.61,198,202008,24,"47,500",1992,경의로183번길,
경기도 의정부시 신곡동,4**,다가구,8m미만,199.08,199,202005,29,"38,800",1996,동일로506번길,
경기도 의정부시 신곡동,7**,다가구,25m미만,362.01,206.8,202010,14,"118,000",2003,부용로,
경기도 의정부시 신곡동,7**,다가구,25m미만,465.26,265.5,202006,12,"111,000",2003,부용로,
경기도 의정부시 신곡동,6**,단독,8m미만,37.62,50,202006,4,"15,000",1974,경의로181번길,
경기도 의정부시 신곡동,6**,단독,8m미만,37.62,50,202003,5,"12,000",1974,경의로181번길,
경기도 의정부시 신곡동,5**,단독,8m미만,43.8,65,202002,25,"10,250",1970,장곡로364번길,
경기도 의정부시 신곡동,6**,단독,8m미만,29.36,73,202012,24,"20,000",1969,경의로177번길,
경기도 의정부시 신곡동,6**,단독,8m미만,33.92,83,202005,15,"12,000",1967,경의로177번길,
경기도 의정부시 신곡동,6**,단독,8m미만,40.33,83,202004,13,"12,400",1974,경의로183번길,
경기도 의정부시 신곡동,6**,단독,8m미만,32.1,86,202009,12,"17,500",1970,경의로193번길,
경기도 의정부시 신곡동,5**,단독,8m미만,26.81,89,202004,21,"14,500",1974,시민로192번길,
경기도 의정부시 신곡동,4**,단독,8m미만,66.34,91,202005,8,"15,200",1983,시민로254번안길,
경기도 의정부시 신곡동,4**,단독,8m미만,66.34,91,202012,22,"15,500",1983,시민로254번안길,
경기도 의정부시 신곡동,6**,단독,8m미만,30.58,93,202012,16,"24,500",1969,경의로177번길,
경기도 의정부시 신곡동,4**,단독,8m미만,153,94,202005,14,"32,000",1989,동일로522번길,
경기도 의정부시 신곡동,4**,단독,8m미만,160.86,95,202006,4,"36,000",1989,동일로522번길,
경기도 의정부시 신곡동,5**,단독,8m미만,40.5,99,202006,2,"18,000",1971,시민로186번길,
경기도 의정부시 신곡동,6**,단독,8m미만,134.89,99,202008,31,"20,000",1986,경의로193번길,
경기도 의정부시 신곡동,4**,단독,8m미만,191.43,107,202004,25,"27,500",1991,동일로506번길,
경기도 의정부시 신곡동,4**,단독,8m미만,110.79,108,202010,24,"26,000",1987,동일로521번길,
경기도 의정부시 신곡동,6**,단독,8m미만,24.79,109,202005,12,"25,900",1967,장곡로364번길,20200609
경기도 의정부시 신곡동,6**,단독,8m미만,24.79,109,202005,22,"25,900",1967,장곡로364번길,
경기도 의정부시 신곡동,5**,단독,8m미만,42.15,112,202004,29,"17,000",1970,시민로186번길,
경기도 의정부시 신곡동,5**,단독,8m미만,46.74,112,202001,16,"17,000",1971,시민로186번길,
경기도 의정부시 신곡동,4**,단독,8m미만,173.83,112,202012,1,"27,000",1989,동일로,
경기도 의정부시 신곡동,5**,단독,8m미만,45.45,115,202005,16,"24,000",1970,시민로186번길,
경기도 의정부시 신곡동,5**,단독,8m미만,72.63,115,202006,22,"33,060",1978,시민로,
경기도 의정부시 신곡동,4**,단독,8m미만,183.96,115,202004,30,"28,000",1989,동일로506번길,
경기도 의정부시 신곡동,4**,단독,8m미만,192.15,115,202010,29,"29,000",1989,동일로506번길,
경기도 의정부시 신곡동,5**,단독,8m미만,61.02,116,202006,12,"24,000",1971,시민로186번길,
경기도 의정부시 신곡동,6**,단독,8m미만,70.98,116,202004,15,"18,550",1970,경의로181번길,
경기도 의정부시 신곡동,5**,단독,8m미만,46.28,119,202010,23,"23,800",1993,시민로192번길,
경기도 의정부시 신곡동,5**,단독,8m미만,75.67,121,202010,20,"26,500",1981,시민로186번길,
경기도 의정부시 신곡동,5**,단독,8m미만,75.67,121,202009,26,"26,000",1981,시민로186번길,20201020
경기도 의정부시 신곡동,1**,단독,12m미만,211.2,121,202012,31,"27,000",1990,추동로108번길,
경기도 의정부시 신곡동,4**,단독,8m미만,212.91,122,202012,7,"32,900",1989,동일로506번길,
경기도 의정부시 신곡동,4**,단독,8m미만,212.91,122,202005,14,"27,000",1989,동일로506번길,
경기도 의정부시 신곡동,4**,단독,8m미만,212.91,122,202010,29,"32,900",1989,동일로506번길,20201229
경기도 의정부시 신곡동,7*,단독,12m미만,83.71,127,202001,3,"36,000",1981,추동로108번길,
경기도 의정부시 신곡동,4**,단독,12m미만,245.07,128,202008,3,"40,000",1986,동일로534번길,
경기도 의정부시 신곡동,5**,단독,8m미만,83.74,129,202005,22,"22,000",1979,시민로192번길,
경기도 의정부시 신곡동,6**,단독,8m미만,61.85,132,202010,21,"28,000",1970,경의로183번길,
경기도 의정부시 신곡동,4**,단독,8m미만,172.26,132,202005,1,"37,000",1984,시민로,
경기도 의정부시 신곡동,4**,단독,8m미만,141.12,133,202006,12,"39,500",1984,동일로534번길,
경기도 의정부시 신곡동,4**,단독,8m미만,172.26,133,202010,22,"44,000",1984,시민로,
경기도 의정부시 신곡동,4**,단독,8m미만,172.26,133,202004,24,"36,000",1984,시민로,
경기도 의정부시 신곡동,4**,단독,8m미만,172.32,133,202006,9,"39,000",1986,동일로534번길,
경기도 의정부시 신곡동,4**,단독,8m미만,175.32,134,202003,24,"33,500",1985,시민로,
경기도 의정부시 신곡동,4**,단독,8m미만,176.84,134,202003,17,"40,000",1985,동일로522번길,
경기도 의정부시 신곡동,4**,단독,8m미만,172.26,135,202001,29,"33,500",1984,시민로,
경기도 의정부시 신곡동,4**,단독,8m미만,174.04,136,202012,24,"39,900",1984,시민로,
경기도 의정부시 신곡동,3**,단독,8m미만,38.18,139,202007,22,"5,500",1974,시민로292번길,
경기도 의정부시 신곡동,6**,단독,8m미만,61.49,139,202007,20,"19,000",1964,경의로183번길,
경기도 의정부시 신곡동,4**,단독,8m미만,152.48,139,202006,16,"29,800",1987,동일로521번길,
경기도 의정부시 신곡동,4**,단독,8m미만,152.48,139,202006,16,"30,000",1987,동일로521번길,20200703
경기도 의정부시 신곡동,5**,단독,8m미만,178.5,140,202011,9,"40,000",1986,동일로521번길,
경기도 의정부시 신곡동,6**,단독,8m미만,211.1,140,202011,7,"31,700",1987,경의로183번길,
경기도 의정부시 신곡동,5**,단독,8m미만,92.8,142,202007,29,"26,800",1979,장곡로364번길,
경기도 의정부시 신곡동,4**,단독,12m미만,243.98,142,202002,25,"26,800",1985,동일로534번길,
경기도 의정부시 신곡동,3**,단독,8m미만,142.29,143,202005,7,"27,500",1985,동일로476번길,
경기도 의정부시 신곡동,4**,단독,8m미만,228.12,143,202003,10,"28,700",1990,시민로254번길,
경기도 의정부시 신곡동,5**,단독,8m미만,238.86,147,202007,11,"34,600",1985,시민로198번길,20200717
경기도 의정부시 신곡동,5**,단독,8m미만,238.86,147,202006,29,"34,600",1985,시민로198번길,
경기도 의정부시 신곡동,4**,단독,8m미만,237.96,149,202006,8,"32,000",1990,시민로254번길,
경기도 의정부시 신곡동,4**,단독,8m미만,242.92,149,202004,24,"29,800",1987,동일로521번길,
경기도 의정부시 신곡동,5**,단독,8m미만,81.75,155,202012,24,"29,000",1974,시민로198번길,
경기도 의정부시 신곡동,4**,단독,25m이상,464,155,202011,12,"71,000",1991,시민로,
경기도 의정부시 신곡동,4**,단독,8m미만,164.49,158,202009,22,"44,000",1984,시민로246번길,
경기도 의정부시 신곡동,4**,단독,8m미만,247.32,160,202006,18,"28,000",1985,동일로,
경기도 의정부시 신곡동,5**,단독,8m미만,41.42,165,202005,16,"25,000",1971,시민로186번길,
경기도 의정부시 신곡동,5**,단독,8m미만,53.49,165,202003,13,"24,500",1974,장곡로364번길,
경기도 의정부시 신곡동,7*,단독,8m미만,75.25,168,202007,7,"26,500",1981,추동로108번길,
경기도 의정부시 신곡동,7*,단독,8m미만,72.77,169,202006,1,"28,000",1981,추동로108번길,
경기도 의정부시 신곡동,5**,단독,8m미만,61.88,175,202012,14,"33,000",1971,시민로192번길,
경기도 의정부시 신곡동,5**,단독,8m미만,91.5,176,202006,16,"35,000",1979,시민로186번길,
경기도 의정부시 신곡동,5**,단독,8m미만,106.55,181,202001,1,"25,500",1982,시민로186번길,
경기도 의정부시 신곡동,5**,단독,8m미만,106.55,181,202006,11,"29,500",1982,시민로186번길,
경기도 의정부시 신곡동,5**,단독,8m미만,99.1,198,202012,16,"58,300",2006,시민로193번길,20210628
경기도 의정부시 신곡동,6**,단독,8m미만,493.12,214,202003,5,"45,000",1991,경의로177번길,
경기도 의정부시 신곡동,7**,단독,25m미만,376.78,241.9,202002,18,"100,000",2003,부용로214번길,
경기도 의정부시 신곡동,6**,단독,8m미만,192.1,303,202012,16,"68,000",1985,경의로193번길,
경기도 의정부시 용현동,3*,다가구,8m미만,189.13,111,202002,22,"29,450",1992,충의로37번길,
경기도 의정부시 용현동,3**,다가구,12m미만,190.86,111,202005,15,"36,000",1993,시민로387번길,
경기도 의정부시 용현동,3**,다가구,8m미만,195.39,113,202005,15,"31,780",1993,시민로387번길,
경기도 의정부시 용현동,3*,다가구,8m미만,196.47,115,202012,30,"30,000",1991,충의로37번길,
경기도 의정부시 용현동,3**,다가구,8m미만,199.8,122,202011,11,"28,850",1991,시민로387번길,20201228
경기도 의정부시 용현동,3**,다가구,8m미만,189,127,202005,15,"35,560",1993,시민로387번길,
경기도 의정부시 용현동,3**,다가구,12m미만,199.68,129,202006,4,"34,800",1993,시민로387번길,
경기도 의정부시 용현동,3**,다가구,8m미만,203.16,135,202001,14,"22,900",1991,용민로7번길,
경기도 의정부시 용현동,4**,다가구,8m미만,254.51,141,202009,8,"40,800",1993,용민로7번길,
경기도 의정부시 용현동,3*,다가구,12m미만,389.2,200,202007,9,"84,500",2003,충의로37번길,
경기도 의정부시 용현동,1**,다가구,8m미만,341.06,300,202012,30,"52,000",2012,송산로1181번길,
경기도 의정부시 용현동,3**,단독,8m미만,173.52,103,202008,3,"25,000",1990,용민로7번길,
경기도 의정부시 용현동,3**,단독,12m미만,194.37,113,202005,15,"32,500",1991,시민로387번길,
경기도 의정부시 용현동,3*,단독,12m미만,194.94,114,202002,10,"31,500",1992,충의로37번길,
경기도 의정부시 용현동,3*,단독,8m미만,194.76,115,202002,15,"34,000",1992,충의로37번길,
경기도 의정부시 용현동,5*,단독,8m미만,111.33,116,202003,6,"23,000",1983,오목로14번길,
경기도 의정부시 용현동,5*,단독,8m미만,141.48,128,202003,9,"27,000",1983,오목로14번길,
경기도 의정부시 용현동,2**,단독,8m미만,211.23,130,202010,23,"34,000",1990,오목로14번길,
경기도 의정부시 용현동,6*,단독,8m미만,350.49,132,202006,11,"35,000",1990,오목로14번길,
경기도 의정부시 용현동,3*,단독,12m미만,666.75,374,202012,7,"123,000",2001,충의로37번길,
경기도 의정부시 용현동,1**,단독,12m미만,192.16,529,202008,20,"136,460",2011,만가대길,20210313
경기도 의정부시 용현동,3**,단독,12m미만,163.6,660,202005,15,"90,356",1994,시민로387번길,
경기도 의정부시 용현동,1**,단독,25m미만,99.2,945,202010,23,"154,000",1959,null,
경기도 의정부시 의정부동,2**,다가구,8m미만,191.43,97.1,202006,24,"29,000",1990,호국로1297번길,
경기도 의정부시 의정부동,4**,다가구,8m미만,98.14,102.8,202010,8,"24,000",1984,가능로74번길,
경기도 의정부시 의정부동,3**,다가구,8m미만,249.37,103.7,202011,6,"38,150",1992,시민로160번길,
경기도 의정부시 의정부동,3*,다가구,8m미만,192.77,109.8,202009,18,"53,000",1994,태평로90번길,20201103
경기도 의정부시 의정부동,3*,다가구,8m미만,277.17,113.4,202010,17,"130,000",2006,태평로90번길,20201102
경기도 의정부시 의정부동,4**,다가구,8m미만,191.52,115.3,202001,16,"31,500",1994,호국로1267번길,
경기도 의정부시 의정부동,4**,다가구,8m미만,272.55,116.2,202005,17,"50,000",2002,시민로63번길,
경기도 의정부시 의정부동,4**,다가구,8m미만,197.71,117,202004,1,"28,500",1994,호국로1267번길,
경기도 의정부시 의정부동,4**,다가구,12m미만,210.5,121,202003,11,"39,500",1997,가능로98번길,
경기도 의정부시 의정부동,1**,다가구,8m미만,273.72,135.3,202008,14,"82,000",2012,시민로122번길,
경기도 의정부시 의정부동,9*,다가구,8m미만,235.95,147,202007,7,"44,000",1990,신흥로168번길,
경기도 의정부시 의정부동,4**,다가구,8m미만,279.39,155.4,202003,21,"45,700",1997,호국로1267번길,
경기도 의정부시 의정부동,3**,다가구,12m미만,234.99,166.7,202008,6,"39,000",1993,태평로24번길,
경기도 의정부시 의정부동,2**,다가구,12m미만,227.94,172.2,202002,3,"45,000",1990,가능로136번길,
경기도 의정부시 의정부동,2*,다가구,12m미만,658.05,177.8,202004,16,"100,000",1990,태평로108번길,
경기도 의정부시 의정부동,5**,다가구,8m미만,303.66,190.6,202011,29,"56,000",1997,범골로98번길,
경기도 의정부시 의정부동,5**,다가구,8m미만,298.92,211,202004,11,"54,500",1992,의정로46번길,
경기도 의정부시 의정부동,4**,다가구,8m미만,299.79,212.3,202005,24,"54,000",1994,호국로1267번길,
경기도 의정부시 의정부동,3**,다가구,12m미만,493.56,225.2,202002,6,"72,000",1994,평화로428번길,
경기도 의정부시 의정부동,1**,단독,12m미만,17.95,22.8,202011,30,"6,200",1964,평화로494번길,
경기도 의정부시 의정부동,3**,단독,8m미만,22.38,39.9,202009,19,"10,000",1974,경의로157번길,
경기도 의정부시 의정부동,4**,단독,12m미만,31.67,45.75,202002,17,"20,800",1964,흥선로154번길,
경기도 의정부시 의정부동,4**,단독,8m미만,71.55,50.7,202005,6,"19,120",1994,시민로63번길,20200831
경기도 의정부시 의정부동,3**,단독,8m미만,21,52.1,202009,26,"14,500",1984,시민로158번길,
경기도 의정부시 의정부동,1**,단독,8m미만,54.59,56.5,202003,6,"20,000",1972,평화로494번길,
경기도 의정부시 의정부동,1**,단독,12m미만,29.36,59.5,202002,8,"40,000",1964,시민로122번길,
경기도 의정부시 의정부동,3**,단독,8m미만,81.58,66.5,202005,23,"13,000",1989,시민로158번길,
경기도 의정부시 의정부동,4**,단독,8m미만,81.83,66.8,202001,23,"13,900",1987,가능로110번길,
경기도 의정부시 의정부동,3*,단독,12m미만,123.6,70.1,202010,17,"68,000",1993,호국로1346번길,20201102
경기도 의정부시 의정부동,3**,단독,8m미만,27.54,74.95,202002,25,"8,800",1974,경의로145번길,
경기도 의정부시 의정부동,3**,단독,8m미만,60.53,78.8,202003,13,"6,500",1972,태평로24번길,
경기도 의정부시 의정부동,1**,단독,12m미만,27.85,79.3,202011,30,"18,300",1964,평화로494번길,
경기도 의정부시 의정부동,4**,단독,8m미만,197.44,81.8,202007,6,"35,000",1992,신흥로257번길,
경기도 의정부시 의정부동,9*,단독,8m미만,38.64,84,202006,11,"13,000",1974,신흥로166번길,
경기도 의정부시 의정부동,1**,단독,12m미만,86.99,84.6,202006,1,"19,700",1983,평화로494번길,
경기도 의정부시 의정부동,3*,단독,12m미만,163.1,87.9,202009,18,"68,000",1985,호국로1346번길,20201103
경기도 의정부시 의정부동,4**,단독,12m미만,110.46,90,202004,7,"24,500",1986,가능로74번길,
경기도 의정부시 의정부동,3**,단독,8m미만,49.4,91.7,202005,6,"15,700",2006,태평로24번길,
경기도 의정부시 의정부동,3**,단독,8m미만,129.54,91.8,202006,6,"24,000",1997,태평로46번길,
경기도 의정부시 의정부동,3**,단독,8m미만,135.03,91.8,202008,8,"28,500",1997,태평로24번길,
경기도 의정부시 의정부동,4**,단독,8m미만,119.68,92.4,202012,23,"21,000",1985,신흥로315번길,
경기도 의정부시 의정부동,4**,단독,8m미만,165.24,92.8,202005,17,"20,500",1989,신흥로329번길,
경기도 의정부시 의정부동,3*,단독,8m미만,41.39,92.9,202009,29,"22,482",1971,태평로90번길,
경기도 의정부시 의정부동,3**,단독,8m미만,73.02,93.1,202009,19,"22,000",1977,경의로,
경기도 의정부시 의정부동,4**,단독,8m미만,248.34,94.1,202004,2,"34,300",1990,흥선로138번길,
경기도 의정부시 의정부동,3**,단독,8m미만,35.8,94.2,202007,10,"17,500",1972,태평로24번길,
경기도 의정부시 의정부동,3**,단독,8m미만,57.85,94.4,202008,6,"22,000",1973,시민로160번길,
경기도 의정부시 의정부동,3**,단독,8m미만,33.88,94.6,202007,22,"18,000",1965,시민로158번길,
경기도 의정부시 의정부동,3**,단독,8m미만,61.49,95.1,202007,28,"20,000",1975,경의로145번길,
경기도 의정부시 의정부동,3**,단독,12m미만,97.86,95.3,202012,19,"35,700",1981,태평로24번길,
경기도 의정부시 의정부동,3**,단독,8m미만,68.43,95.6,202009,26,"21,800",1975,경의로,
경기도 의정부시 의정부동,3**,단독,8m미만,76.07,95.6,202007,7,"20,100",1974,경의로,
경기도 의정부시 의정부동,3*,단독,8m미만,49.59,96.9,202009,29,"23,448",1972,태평로90번길,
경기도 의정부시 의정부동,9*,단독,12m미만,41.85,97.2,202008,15,"23,500",1960,시민로156번길,
경기도 의정부시 의정부동,4**,단독,8m미만,165.3,97.2,202012,21,"23,000",1988,가능로74번길,
경기도 의정부시 의정부동,4**,단독,8m미만,231.36,97.6,202011,17,"60,000",1991,신흥로274번길,
경기도 의정부시 의정부동,3**,단독,8m미만,144.64,99.9,202007,16,"22,500",1991,태평로24번길,
경기도 의정부시 의정부동,2**,단독,25m미만,65.39,100.4,202001,21,"30,000",1972,가능로,
경기도 의정부시 의정부동,3**,단독,8m미만,66.57,101.5,202007,8,"23,000",1975,경의로,
경기도 의정부시 의정부동,3**,단독,8m미만,82.94,102.5,202002,13,"21,000",1978,경의로,
경기도 의정부시 의정부동,4**,단독,8m미만,160.6,102.6,202011,11,"20,000",1989,가능로74번길,
경기도 의정부시 의정부동,3**,단독,8m미만,169.08,103.2,202001,4,"21,000",1990,태평로46번길,
경기도 의정부시 의정부동,4**,단독,8m미만,177.88,104,202009,4,"26,500",1991,가능로110번길,
경기도 의정부시 의정부동,3**,단독,8m미만,90.6,104.6,202008,15,"18,500",1973,시민로156번길,
경기도 의정부시 의정부동,3**,단독,8m미만,59.21,105.4,202006,27,"14,700",1967,태평로24번길,20200711
경기도 의정부시 의정부동,3**,단독,8m미만,59.21,105.4,202006,27,"14,700",1967,태평로24번길,
경기도 의정부시 의정부동,2**,단독,12m미만,51.24,106.4,202009,23,"25,500",1966,null,
경기도 의정부시 의정부동,3**,단독,8m미만,73.55,108.8,202009,12,"20,500",1972,시민로156번길,
경기도 의정부시 의정부동,3**,단독,12m미만,173.34,109.1,202011,4,"44,500",1989,태평로46번길,
경기도 의정부시 의정부동,3**,단독,12m미만,186.69,112,202007,28,"25,300",1989,가능로74번길,
경기도 의정부시 의정부동,2**,단독,8m미만,99.73,114,202011,21,"24,700",1984,가능로98번길,
경기도 의정부시 의정부동,3**,단독,8m미만,131.04,114.1,202008,11,"25,700",1985,태평로46번길,
경기도 의정부시 의정부동,4**,단독,8m미만,191.16,115.8,202010,28,"34,800",1989,흥선로128번길,
경기도 의정부시 의정부동,4**,단독,8m미만,184.48,115.9,202011,3,"23,000",1992,가능로,
경기도 의정부시 의정부동,3**,단독,8m미만,49.95,117.3,202008,21,"21,300",1972,태평로24번길,
경기도 의정부시 의정부동,*,단독,12m미만,160.26,118,202010,14,"24,500",1991,호국로1345번길,
경기도 의정부시 의정부동,2**,단독,8m미만,246.68,120,202007,3,"68,000",1987,태평로133번길,
경기도 의정부시 의정부동,2**,단독,12m미만,216,120.6,202005,21,"41,400",1989,호국로1297번길,
경기도 의정부시 의정부동,3**,단독,8m미만,136.01,121.8,202006,18,"32,000",1982,태평로24번길,
경기도 의정부시 의정부동,3**,단독,8m미만,78.08,122,202008,4,"26,000",1975,경의로,
경기도 의정부시 의정부동,3**,단독,8m미만,210.45,122,202006,20,"27,900",1989,신흥로317번길,
경기도 의정부시 의정부동,3**,단독,12m미만,199.14,125,202008,4,"32,500",1992,태평로24번길,
경기도 의정부시 의정부동,1**,단독,8m미만,45.59,125.6,202007,22,"76,000",1966,평화로,
경기도 의정부시 의정부동,4**,단독,8m미만,198.19,126.3,202005,28,"34,000",1991,신흥로329번길,
경기도 의정부시 의정부동,4**,단독,8m미만,190.01,127.5,202007,22,"22,000",1992,신흥로329번길,
경기도 의정부시 의정부동,9*,단독,12m미만,58.38,128.6,202002,12,"36,500",1965,태평로46번길,
경기도 의정부시 의정부동,2**,단독,8m미만,195.72,128.9,202011,16,"17,200",1991,가능로152번길,
경기도 의정부시 의정부동,4**,단독,8m미만,203.47,131,202011,2,"36,700",1989,흥선로128번길,
경기도 의정부시 의정부동,4**,단독,8m미만,203.47,131,202007,11,"33,000",1989,흥선로128번길,
경기도 의정부시 의정부동,3**,단독,12m미만,264.43,133.8,202009,8,"60,000",1993,시민로158번길,
경기도 의정부시 의정부동,1**,단독,8m미만,472.92,134.2,202012,16,"83,500",1987,태평로82번길,
경기도 의정부시 의정부동,4**,단독,8m미만,236.52,135.7,202011,14,"40,000",1987,신흥로315번길,
경기도 의정부시 의정부동,3**,단독,8m미만,177.75,137.7,202008,21,"35,000",1985,시민로158번길,
경기도 의정부시 의정부동,1**,단독,8m미만,48.07,137.8,202012,29,"59,000",1967,null,
경기도 의정부시 의정부동,3**,단독,8m미만,79.34,139.8,202005,8,"41,000",1974,태평로34번길,
경기도 의정부시 의정부동,1**,단독,8m미만,94.28,142.1,202007,2,"64,500",1975,평화로,
경기도 의정부시 의정부동,1**,단독,8m미만,94.28,142.1,202007,2,"64,500",1975,평화로,20200828
경기도 의정부시 의정부동,4**,단독,12m미만,126.99,144.5,202006,5,"27,100",1984,가능로98번길,
경기도 의정부시 의정부동,3*,단독,12m미만,207.05,145.5,202010,6,"61,000",1984,호국로1346번길,20201103
경기도 의정부시 의정부동,3*,단독,8m미만,197.96,145.8,202010,16,"88,000",1996,호국로1336번길,20201103
경기도 의정부시 의정부동,2**,단독,25m미만,433.92,146.3,202007,11,"84,000",1990,태평로,
경기도 의정부시 의정부동,2**,단독,8m미만,258.33,146.8,202009,3,"45,600",1990,가능로136번길,
경기도 의정부시 의정부동,3*,단독,8m미만,53.16,148.1,202010,15,"140,000",1965,호국로1336번길,20201102
경기도 의정부시 의정부동,5**,단독,8m미만,235.28,148.2,202009,17,"55,900",1994,둔야로5번길,
경기도 의정부시 의정부동,9*,단독,8m미만,80.03,148.8,202002,12,"30,500",1967,태평로46번길,
경기도 의정부시 의정부동,2**,단독,25m미만,463.9,148.8,202004,3,"72,500",1990,태평로,
경기도 의정부시 의정부동,3**,단독,8m미만,185.53,149.3,202005,7,"44,500",1981,경의로145번길,
경기도 의정부시 의정부동,3**,단독,8m미만,185.53,149.3,202004,7,"44,500",1981,경의로145번길,20200504
경기도 의정부시 의정부동,2**,단독,25m미만,494.58,153.4,202012,30,"84,000",1993,가능로,
경기도 의정부시 의정부동,2**,단독,8m미만,274.86,155,202012,14,"51,000",1989,태평로155번길,
경기도 의정부시 의정부동,3**,단독,12m미만,163.18,158.8,202005,1,"54,500",1976,시민로158번길,
경기도 의정부시 의정부동,3*,단독,8m미만,80.43,160.3,202010,7,"110,000",1967,호국로1336번길,20201102
경기도 의정부시 의정부동,3**,단독,8m미만,106.21,162.4,202008,8,"44,000",1978,시민로158번길,
경기도 의정부시 의정부동,3**,단독,8m미만,98.29,167.4,202010,3,"39,500",1975,태평로34번길,
경기도 의정부시 의정부동,3**,단독,8m미만,82.01,168.3,202010,6,"46,000",1974,시민로158번길,
경기도 의정부시 의정부동,2**,단독,8m미만,81.12,169,202009,8,"190,000",1962,흥선로157번길,
경기도 의정부시 의정부동,1**,단독,12m미만,387.99,172.8,202009,14,"118,000",1994,시민로143번길,
경기도 의정부시 의정부동,4**,단독,8m미만,186.38,174.1,202010,13,"68,000",1980,시민로63번길,
경기도 의정부시 의정부동,5**,단독,8m미만,293.91,177.2,202011,25,"47,000",1990,신흥로178번길,
경기도 의정부시 의정부동,3**,단독,8m미만,153.3,185.5,202012,17,"84,000",1982,태평로34번길,
경기도 의정부시 의정부동,1**,단독,12m미만,78.51,188.6,202011,28,"110,000",1951,호국로1310번길,
경기도 의정부시 의정부동,5**,단독,8m미만,299.46,195.5,202004,22,"88,500",1991,경의로75번길,
경기도 의정부시 의정부동,3*,단독,12m미만,153.72,225.5,202010,12,"145,000",1981,호국로1346번길,20201103
경기도 의정부시 의정부동,3**,단독,8m미만,223.42,228,202007,11,"89,000",1984,평화로440번길,
경기도 의정부시 의정부동,2**,단독,8m미만,495,284.5,202005,21,"137,000",2000,태평로133번길,
경기도 의정부시 의정부동,5**,단독,12m미만,799.32,285,202012,4,"210,000",1993,범골로145번길,
경기도 의정부시 의정부동,4**,단독,8m미만,302.08,300.9,202002,15,"59,000",1988,가능로110번길,
경기도 의정부시 의정부동,5**,단독,25m이상,1525,327.6,202007,11,"240,000",1996,경의로,
경기도 의정부시 의정부동,2**,단독,12m미만,2526.2,739.4,202010,12,"338,000",1992,가능로125번길,
경기도 의정부시 자일동,3**,단독,8m미만,67.17,661,202008,4,"27,230",1979,호국로1694번길,
